,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.18G278900.Wm82.a4.v1,2.8555278353673046,2.816737668301713,0.2307165422265677,12.208650672025186,2.794857969640136e-34,8.271159382616171e-32
Glyma.01G233300.Wm82.a4.v1,5.296352917254812,1.3296189971143457,0.10894892596438913,12.204057867894383,2.9571147845857324e-34,8.626326271605808e-32
Glyma.13G176300.Wm82.a4.v1,6.934656501091585,2.475321091430879,0.2029638466061519,12.195871988148708,3.269848822340674e-34,9.404269429886841e-32
Glyma.20G018500.Wm82.a4.v1,8.270383735467535,1.5612454274683265,0.12848561204749426,12.151130407435952,5.657786632671933e-34,1.6046111533216788e-31
Glyma.10G132300.Wm82.a4.v1,1.8020834147223221,2.213143666941376,0.1833849603582162,12.068294273523401,1.5532036272847674e-33,4.344714803993829e-31
Glyma.07G200500.Wm82.a4.v1,8.203925633427477,4.148925701229298,0.34528759766289957,12.015854983820901,2.9332003161049825e-33,8.09404735876537e-31
Glyma.03G103600.Wm82.a4.v1,6.25308748673859,1.7511591104966826,0.1459853558767601,11.995443652409902,3.754002876237537e-33,1.0220898497702733e-30
Glyma.18G259700.Wm82.a4.v1,12.458631744411765,2.6862800376213296,0.22408471213052125,11.987788064973698,4.1175379275391483e-33,1.0919496685759665e-30
Glyma.14G124550.Wm82.a4.v1,8.17614666957585,-0.9062232662122128,0.0755954511806551,-11.987801541742973,4.116868199309777e-33,1.0919496685759665e-30
Glyma.04G229800.Wm82.a4.v1,30.73114275058266,4.290886319800989,0.35865850709620684,11.963709865802787,5.504650804900655e-33,1.4410893517445047e-30
Glyma.11G192700.Wm82.a4.v1,5.875801171973537,1.7080960186919627,0.14290615991792605,11.952570971558941,6.294729482439864e-33,1.6270680510306583e-30
Glyma.13G365300.Wm82.a4.v1,5.587448414704176,1.8402345512191451,0.1544918221868599,11.911533731496526,1.0306386362182265e-32,2.630705118947023e-30
Glyma.07G222900.Wm82.a4.v1,6.816449811454414,1.3000241062250129,0.10934760517040341,11.888912465884385,1.3515495103470297e-32,3.407239629788438e-30
Glyma.16G030000.Wm82.a4.v1,6.81673714902646,3.074265640781401,0.2610039118634897,11.778619020811089,5.031057564488886e-32,1.2528560422788176e-29
Glyma.06G021200.Wm82.a4.v1,11.469331007576478,1.5533332890432332,0.13210919684816777,11.757949681795953,6.427622625430154e-32,1.58135004832872e-29
Glyma.16G168000.Wm82.a4.v1,3.9100825414799742,-1.2769105435460246,0.10958145958365466,-11.652614852891507,2.2252420883229787e-31,5.409457552804193e-29
Glyma.17G012000.Wm82.a4.v1,15.696857841654358,-0.8932588813821577,0.07677373333380783,-11.634954333903744,2.7373659744436e-31,6.576119199780977e-29
