,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.07G159300.Wm82.a4.v1,1.9723673215587199,0.22156034199343563,0.17294737157143436,1.281085338159777,0.20016369314874893,0.30743609932696664
Glyma.12G213500.Wm82.a4.v1,2.7543285249028155,0.17181780022582271,0.13412486724882916,1.2810286694044992,0.2001835963011147,0.30744791764657997
Glyma.17G106600.Wm82.a4.v1,1.78700048642834,-0.35282789607719217,0.27546545619335133,-1.2808426179925063,0.2002489512803629,0.3075295365345395
Glyma.13G286300.Wm82.a4.v1,2.8464400001355044,-0.6182351977732976,0.48271818824779583,-1.2807373180144939,0.2002859473021248,0.3075675962503451
Glyma.06G189700.Wm82.a4.v1,1.679386359867197,0.1711632479846156,0.13371292148624825,1.2800800856199896,0.20051697165153426,0.3079035912866212
Glyma.07G009100.Wm82.a4.v1,1.225387549367023,0.234233137636852,0.1830277420719478,1.2797684929357618,0.20062656781756483,0.3080530978202387
Glyma.11G218000.Wm82.a4.v1,10.289702638834731,0.16598114704383285,0.12972199150460478,1.279514329981135,0.20071599665468853,0.3081576300714032
Glyma.02G139500.Wm82.a4.v1,0.4399359017449194,-0.4529195985096841,0.3539802015894005,-1.2795054539096749,0.2007191202819849,0.3081576300714032
Glyma.04G013200.Wm82.a4.v1,0.6698908627268624,0.2920467503455794,0.22826029737630643,1.2794461135048625,0.20074000400272818,0.3081709047062121
Glyma.18G110700.Wm82.a4.v1,0.4058242397886798,0.7429386187985481,0.5807334555751744,1.2793108639878878,0.20078760840946586,0.308225196133836
Glyma.05G103000.Wm82.a4.v1,0.18054007274604392,0.46266383576317144,0.36167155223421826,1.2792375648708767,0.20081341128530183,0.3082272284023744
Glyma.20G206700.Wm82.a4.v1,0.4019167231337913,0.3447962900929186,0.26953064076841615,1.2792470982517032,0.20081005519200967,0.3082272284023744
Glyma.01G168000.Wm82.a4.v1,0.23498060951013922,0.43211192794971415,0.3378938675178287,1.2788392139934712,0.20095368172468875,0.3084237303067307
Glyma.08G004300.Wm82.a4.v1,1.2290695740090247,0.25416624535405424,0.19876015016988569,1.278758569747565,0.2009820875090792,0.30844852884034013
Glyma.02G063300.Wm82.a4.v1,0.5509684662067098,-0.4152746858699391,0.3249448220057998,-1.2779852385600623,0.20125463113644182,0.30879152963559464
Glyma.06G246300.Wm82.a4.v1,0.1777630405352687,0.422503510570138,0.3305992219578736,1.277993057781531,0.20125187407474754,0.30879152963559464
Glyma.15G028000.Wm82.a4.v1,0.774097285223311,0.2520150576174971,0.19719131744473192,1.2780230939332862,0.20124128356767068,0.30879152963559464
Glyma.06G262800.Wm82.a4.v1,0.9820049477925675,-0.3745882242681122,0.293085520541677,-1.278085057138964,0.2012194371208913,0.30879152963559464
Glyma.14G138200.Wm82.a4.v1,2.5081291889228035,-0.3821169160168814,0.29903203138985984,-1.2778461031109425,0.2013036949775442,0.30884799260506246
Glyma.08G347400.Wm82.a4.v1,0.1892567882245299,0.4144865714478734,0.32447159441164536,1.2774202074589902,0.20145393434123837,0.3090596666777585
Glyma.12G026000.Wm82.a4.v1,1.55078614878247,0.20111470912584556,0.1574923950498573,1.2769804476094149,0.20160915024816894,0.3092789492385258
Glyma.13G229000.Wm82.a4.v1,2.251371012999699,-0.2717181630179277,0.21280502045533484,-1.276840943115616,0.20165840742109853,0.309333029037148
Glyma.01G033900.Wm82.a4.v1,0.5078367427320583,0.293098998924182,0.22955550328289479,1.2768110314610008,0.201668969969102,0.309333029037148
Glyma.02G172700.Wm82.a4.v1,0.3155247979381575,0.3615712031781989,0.2831985568188148,1.2767409807442118,0.20169370819533017,0.3093521318888483
Glyma.16G013500.Wm82.a4.v1,0.6938921703746502,0.25775661103433317,0.20192303892310812,1.2765091710633694,0.20177558694990905,0.3094379664475229
Glyma.13G310900.Wm82.a4.v1,1.301275843908373,0.25263482205992055,0.1979155031942921,1.2764781837828587,0.20178653397137836,0.3094379664475229
