,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.04G213000.Wm82.a4.v1,0.3936979691598851,0.1369952313348443,0.20579938163191822,0.6656736781642358,0.5056197014184913,0.6547522704885528
Glyma.20G167600.Wm82.a4.v1,0.3704860800570529,0.17449382721543974,0.2622206240395854,0.6654466171550937,0.5057648767558691,0.654893221755355
Glyma.15G058000.Wm82.a4.v1,0.30305013544865167,0.17107815342977828,0.2571173347812743,0.6653699703884679,0.5058138871288562,0.6549096418352288
Glyma.09G116400.Wm82.a4.v1,0.606320025898717,0.12242683466793715,0.1840848130912572,0.6650566801903747,0.5060142408023836,0.655121999349653
Glyma.18G075300.Wm82.a4.v1,0.2853691488721234,0.22673615690263743,0.34096841683128276,0.6649770058170241,0.5060652003911588,0.655140924053962
Glyma.06G108200.Wm82.a4.v1,0.3028099461786128,-0.17838022614813923,0.26879731144457664,-0.6636235503602478,0.5069312804697832,0.6562150073983041
Glyma.11G060600.Wm82.a4.v1,0.5047548605824825,0.14030995811083818,0.2114645864070622,0.6635151563427564,0.5070006757878356,0.6562577139676393
Glyma.17G190800.Wm82.a4.v1,0.6169546051488889,-0.11954109600890406,0.18023811425298195,-0.6632398286253502,0.5071769667606658,0.6564387693706578
Glyma.14G108400.Wm82.a4.v1,0.8485730666380819,0.1118201739747449,0.16861882186368493,0.6631535716999775,0.5072322032659599,0.6564631293183616
Glyma.06G294100.Wm82.a4.v1,0.33881559800193084,-0.21680952621813562,0.32706891215706085,-0.6628863770275486,0.5074033272600603,0.6565827972549261
Glyma.12G047000.Wm82.a4.v1,0.8279000605361269,-0.08654896489112351,0.13055555435546,-0.662928247813027,0.5073765092431431,0.6565827972549261
Glyma.11G017700.Wm82.a4.v1,0.32050951200579747,-0.17672998686036576,0.266625976476352,-0.6628385920830957,0.5074339341740517,0.6565827972549261
Glyma.09G103700.Wm82.a4.v1,0.6965999790820447,0.12226356559612014,0.18448561923415233,0.6627268082123036,0.5075055370668358,0.6566283152733688
Glyma.06G040700.Wm82.a4.v1,0.5525810849274341,-0.15283131421622081,0.23075443879948782,-0.662311481466332,0.507771620092015,0.6569254338595346
Glyma.17G259300.Wm82.a4.v1,6.104993878245246,-0.0664461422317827,0.10034324089476798,-0.6621885205149607,0.5078504102390595,0.6569802185417672
Glyma.20G209800.Wm82.a4.v1,0.4629682846041284,-0.13123565732807407,0.19826150372786738,-0.6619321192489662,0.5080147260700947,0.6570513321040032
Glyma.13G318100.Wm82.a4.v1,0.33784643326280356,0.16985445960534573,0.2565841319747151,0.6619834917230343,0.5079818015693461,0.6570513321040032
Glyma.18G006900.Wm82.a4.v1,0.6443849982982605,0.11652942813165161,0.1760378280664688,0.6619567476579643,0.5079989416395632,0.6570513321040032
Glyma.09G210700.Wm82.a4.v1,1.1926736264973063,-0.13063077131291864,0.19738651792685405,-0.6618018934876128,0.5080981924779651,0.6571121397374471
Glyma.07G240600.Wm82.a4.v1,0.2902991590046273,-0.18416488175402734,0.2783556496481583,-0.6616171864548532,0.5082165902437313,0.657218111357514
Glyma.07G187300.Wm82.a4.v1,0.4775639913735076,-0.13357948998516528,0.201922152044147,-0.6615395519158308,0.5082663585368346,0.6572353235308455
Glyma.18G235000.Wm82.a4.v1,0.36227488879928504,0.15088908718088573,0.22816240798610316,0.6613231711249998,0.5084050848052201,0.6572665257416389
