,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.12G157700.Wm82.a4.v1,2.829526693691085,0.4755476081136376,0.10342507024363685,4.597991637746993,4.265831122465214e-06,3.913337675093633e-05
Glyma.15G027300.Wm82.a4.v1,0.7736540537172396,0.7295736134771558,0.1586974571285349,4.597260893010071,4.280814552677691e-06,3.92518402069025e-05
Glyma.15G275700.Wm82.a4.v1,2.1120854908956463,0.8902122428096239,0.19368037655168116,4.596295498073249,4.300686659815306e-06,3.941499296443588e-05
Glyma.02G275900.Wm82.a4.v1,1.475141612128576,-0.6660567823535533,0.14493243396107577,-4.595636491776815,4.314302661100254e-06,3.952067973902561e-05
Glyma.03G190500.Wm82.a4.v1,0.9234948561506485,0.8214752368442506,0.1787966486132706,4.594466636905851,4.338575321051197e-06,3.972383642577151e-05
Glyma.10G234500.Wm82.a4.v1,1.9318368889757356,-0.570834450904636,0.12424672098381537,-4.594362300949529,4.340746472875492e-06,3.9724534082367315e-05
Glyma.12G001800.Wm82.a4.v1,2.8441994108243858,0.6222291504757556,0.13543685425190555,4.594238059593746,4.343333198808328e-06,3.972903237617149e-05
Glyma.10G023000.Wm82.a4.v1,1.123493115158359,0.5851614160573564,0.12738418771097929,4.593673881918714,4.355098065496424e-06,3.981743949756181e-05
Glyma.08G002600.Wm82.a4.v1,0.5447871352624455,0.9122567841323199,0.19859667383636678,4.593514919006003,4.358418448408177e-06,3.982859306926066e-05
Glyma.19G173100.Wm82.a4.v1,1.863136599604783,0.5643746469150109,0.12287566542751764,4.593054653672874,4.368046055150483e-06,3.9897345519153884e-05
Glyma.08G259500.Wm82.a4.v1,1.010006511272159,0.8860989821017734,0.1929493800966722,4.592390924800156,4.381965499374052e-06,4.00052141546128e-05
Glyma.11G255200.Wm82.a4.v1,0.38372744028749906,0.8879600163042863,0.19345727853347527,4.589954035514029,4.433436273066292e-06,4.0455639369529846e-05
Glyma.05G233300.Wm82.a4.v1,0.5357799855862341,0.8669865547938249,0.1889438255425041,4.588594267658621,4.462407875455597e-06,4.07004223830635e-05
Glyma.07G117400.Wm82.a4.v1,0.8790017004397411,0.7549275760776963,0.1645841461069993,4.586879076353463,4.499210987184351e-06,4.101636477836041e-05
Glyma.03G036600.Wm82.a4.v1,0.9176836980111045,0.8879715600134904,0.19369695744057144,4.584334063615485,4.554356008049848e-06,4.149913437032255e-05
Glyma.15G167400.Wm82.a4.v1,1.4874399582342064,0.7324476015935045,0.15985900406796097,4.581835135680681,4.609132109858398e-06,4.197808024358067e-05
Glyma.18G082800.Wm82.a4.v1,0.5631475151913059,0.9236107506048385,0.2016368856542224,4.580564451827009,4.637226783208136e-06,4.221367943504209e-05
