,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.02G035000.Wm82.a4.v1,7.192536165501193,-2.7806812536018275,0.11923119748551296,-23.321759004724335,2.667072152389187e-120,5.711560175399486e-118
Glyma.01G019800.Wm82.a4.v1,2.1159006495025157,-3.803488850549886,0.1644901725329296,-23.122894164321327,2.7249429285865284e-118,5.780953689618149e-116
Glyma.18G289000.Wm82.a4.v1,1.6585964822875117,-3.109918954508089,0.1345828485512583,-23.107840174178065,3.861573848897898e-118,8.11645614536873e-116
Glyma.08G213900.Wm82.a4.v1,6.186826554777227,-1.7059715735182561,0.07384924689049727,-23.100730817849087,4.552324568170928e-118,9.480529146557805e-116
Glyma.12G046200.Wm82.a4.v1,5.980220423212816,-2.347529907295779,0.10213601904208292,-22.984349001585137,6.684674038209465e-117,1.3794736424304988e-114
Glyma.16G005600.Wm82.a4.v1,3.6696800851375366,1.8501207042979804,0.08053597086889208,22.97260074395664,8.76077039482803e-117,1.7916170086720384e-114
Glyma.10G176400.Wm82.a4.v1,3.132172770734424,5.959433458594839,0.25965999240906446,22.95091131793009,1.4429174936393755e-116,2.9244845630012342e-114
Glyma.09G131500.Wm82.a4.v1,9.645902345748517,3.323768004880197,0.14500816216070006,22.921247710158212,2.852861179809943e-116,5.730968918733248e-114
Glyma.16G117900.Wm82.a4.v1,8.186396714211275,-4.97346066985034,0.21730536547293927,-22.8869667300952,6.265063486046873e-116,1.2475170274847721e-113
Glyma.18G226850.Wm82.a4.v1,8.254767876703005,-2.209650210413693,0.09685643152204954,-22.813665295016186,3.3553641751840635e-115,6.6231971110155e-113
Glyma.15G229400.Wm82.a4.v1,2.712852978337707,-2.2202174094436664,0.09746886348884592,-22.778734972094366,7.4511276974067175e-115,1.458108609751142e-112
Glyma.02G205600.Wm82.a4.v1,3.2865830850413635,5.982026081417924,0.2628450254613889,22.758757069559476,1.1753032029172844e-114,2.280289120189945e-112
Glyma.02G078500.Wm82.a4.v1,11.528604963568993,-1.721113865946174,0.07586080701985583,-22.687787456514787,5.9138628612055315e-114,1.1376668385539454e-111
Glyma.12G078100.Wm82.a4.v1,5.267039252966313,3.502542006720116,0.15446986481772712,22.674597474744218,7.980835031841738e-114,1.5223945817042643e-111
Glyma.01G058500.Wm82.a4.v1,3.1577654061351423,-2.541028339740256,0.11237874565627237,-22.611289393746937,3.355914731033211e-113,6.348272032871158e-111
Glyma.14G063800.Wm82.a4.v1,10.891425004432064,7.745998285671837,0.3428561357366043,22.592561364054514,5.128633762258097e-113,9.621486479608165e-111
Glyma.11G060200.Wm82.a4.v1,2.368904802316802,-3.602591621463515,0.15958847584632688,-22.574259214885743,7.759916094848143e-113,1.443853240598794e-110
Glyma.06G033700.Wm82.a4.v1,3.908109286480851,-3.5715464238958186,0.15823230350903078,-22.571537825662634,8.252541848758459e-113,1.5230300810310327e-110
Glyma.12G182500.Wm82.a4.v1,2.121824454022286,5.261131154248368,0.2333216421512547,22.54883475763363,1.3786765595283965e-112,2.5238675726850484e-110
Glyma.13G199300.Wm82.a4.v1,20.19950436402091,-1.1858889168470732,0.05261204924958297,-22.54025330245948,1.6735852463280321e-112,3.039230807331706e-110
Glyma.14G133600.Wm82.a4.v1,3.0395439386100245,-1.9670033082015077,0.08742584025445273,-22.499106699764607,4.235055824438467e-112,7.629822794821683e-110
Glyma.06G144100.Wm82.a4.v1,1.221698311856255,2.7485203733980823,0.12219218317838523,22.493422262417457,4.813992639777439e-112,8.604538025428965e-110
Glyma.05G051600.Wm82.a4.v1,2.2750506212685644,2.361869917431187,0.10504875706250834,22.483558906135148,6.012109489068491e-112,1.0662100422019904e-109
Glyma.16G012000.Wm82.a4.v1,2.360611934164885,5.590037778339841,0.24882388868561175,22.465840429826404,8.960073233520327e-112,1.5766950573714065e-109
Glyma.05G232700.Wm82.a4.v1,0.9498586229431635,3.928001843671422,0.1749308084661442,22.454602926228635,1.1538319045531419e-111,2.0147680179504862e-109
Glyma.13G136300.Wm82.a4.v1,2.639757033764103,-2.028196189852227,0.09056991414218471,-22.393707767771364,4.532691436768967e-111,7.854358443866836e-109
Glyma.19G212800.Wm82.a4.v1,1.9038461925265084,4.1826876489293285,0.18713668328638763,22.350976705771178,1.1813137754011241e-110,2.0315017198186e-108
Glyma.02G192300.Wm82.a4.v1,2.533700267334984,-2.650138281150446,0.11882397370520187,-22.30306055683129,3.450742826312203e-110,5.889613696036617e-108
Glyma.01G219400.Wm82.a4.v1,1.4429006413743375,4.284989347444806,0.1922438324436091,22.28934625875044,4.687872922935696e-110,7.94139666795823e-108
Glyma.16G040500.Wm82.a4.v1,8.767255910982378,-1.919637201627641,0.08620010109532311,-22.26954698701384,7.293480716123526e-110,1.2263852759704004e-107
Glyma.03G232600.Wm82.a4.v1,2.8484703312792274,-3.022540072826587,0.1357775169315437,-22.260976199398986,8.830354201391774e-110,1.4738900027323034e-107
Glyma.15G003200.Wm82.a4.v1,9.683789694046313,-1.8172058106698679,0.08168411102785564,-22.246747718784263,1.212743917444202e-109,2.0094370018965977e-107
Glyma.04G215400.Wm82.a4.v1,2.6250474606602365,2.095772842409559,0.09435699525338644,22.211101962091597,2.6827690504584863e-109,4.412960684449829e-107
Glyma.15G180900.Wm82.a4.v1,3.4201226251694954,2.734668382490697,0.12315191455654427,22.20565057667126,3.028781481607415e-109,4.9462834267977214e-107
Glyma.12G044700.Wm82.a4.v1,33.44901993336293,-1.9106354294356485,0.08616786592277692,-22.173410110306637,6.202846564460225e-109,1.0057472643803365e-106
Glyma.02G244300.Wm82.a4.v1,3.8566029748475392,4.505983511134131,0.20334071268631257,22.15977042475194,8.397772380393882e-109,1.3519817945740505e-106
Glyma.10G151000.Wm82.a4.v1,2.9177408292527063,4.348966609602655,0.19649107099587557,22.133151331308802,1.5160332223980485e-108,2.423517897777162e-106
Glyma.10G083700.Wm82.a4.v1,3.848450522853458,2.5647593237895383,0.1160237634330885,22.105465707192373,2.800311462776045e-108,4.445249664686449e-106
Glyma.08G264900.Wm82.a4.v1,26.268120125852246,-1.4895389835213442,0.06743894767093792,-22.08722162732152,4.194106891954885e-108,6.611543503289992e-106
Glyma.05G068000.Wm82.a4.v1,5.224841582273927,-2.613740718764309,0.11849351096507303,-22.05809159908116,7.988251506062725e-108,1.250574546121544e-105
Glyma.15G044400.Wm82.a4.v1,3.091267111753276,-2.498147729536874,0.11371160848612603,-21.96915304246772,5.681812382206427e-107,8.83405075863602e-105
Glyma.08G006600.Wm82.a4.v1,1.4774665895845203,4.082318480373564,0.18621402899013287,21.922722485049064,1.577362703737979e-106,2.4357913860443617e-104
Glyma.18G264400.Wm82.a4.v1,1.8104157302938906,4.531943381224647,0.2070771964173728,21.8852846167104,3.587643594434643e-106,5.502669567139621e-104
Glyma.05G177000.Wm82.a4.v1,5.11486876382172,-2.011013016806426,0.09205031405676542,-21.84688925196147,8.321151554444124e-106,1.2677190623213532e-103
Glyma.14G040200.Wm82.a4.v1,8.712344457934778,-1.4532424431110649,0.06666217065264421,-21.800106850457336,2.314759909213364e-105,3.5030033292762244e-103
Glyma.10G142600.Wm82.a4.v1,1.4012808899064946,2.9312417659633208,0.13448376097519485,21.79625067523193,2.5181883513809274e-105,3.785620899095831e-103
Glyma.05G199300.Wm82.a4.v1,1.434629098725954,4.706284722998041,0.21599486390966774,21.788873299164557,2.9584005763113536e-105,4.4181377027807716e-103
Glyma.05G200800.Wm82.a4.v1,7.681606513932442,-1.9314827552721974,0.08880358083540801,-21.750054863801967,6.8997213311925435e-105,1.0236841452161487e-102
Glyma.03G213802.Wm82.a4.v1,1.850230212359641,2.475126346154153,0.11384861237962059,21.7405051710337,8.495860890465588e-105,1.2523119624257717e-102
Glyma.03G178300.Wm82.a4.v1,2.664789320562219,1.90079969877003,0.08753955416329634,21.71360954414135,1.5259078167239838e-104,2.234716609008673e-102
Glyma.07G028800.Wm82.a4.v1,9.510100689101478,-1.7119050518990124,0.07891879207003429,-21.691982441644953,2.442324967600272e-104,3.553895946443986e-102
Glyma.16G157100.Wm82.a4.v1,2.2796713398650668,-4.407444426760842,0.2032090916957672,-21.68920883401915,2.5940982893612595e-104,3.75070262219749e-102
Glyma.20G171700.Wm82.a4.v1,1.3459578105592214,2.5618326200218866,0.11819238304933058,21.675107599384308,3.5241236661663016e-104,5.0631396975933575e-102
Glyma.04G062200.Wm82.a4.v1,3.161928059953695,1.9523306323050182,0.09013810439608896,21.659326490004695,4.964386834448473e-104,7.087520826539644e-102
Glyma.01G022800.Wm82.a4.v1,0.8855454549715406,3.7118816175890332,0.17139955770567958,21.656308028302657,5.300503768746052e-104,7.520089721908461e-102
Glyma.14G096800.Wm82.a4.v1,1.4549623278800046,3.7851583634298045,0.17481031966748034,21.652945722139485,5.70170906866513e-104,8.03905564339742e-102
Glyma.10G193500.Wm82.a4.v1,3.862517260813281,-3.262595610923792,0.15079074627184155,-21.636577121530195,8.132053425505845e-104,1.1394914367838438e-101
Glyma.16G015600.Wm82.a4.v1,2.67025810350006,2.1657222733515376,0.10033415730044519,21.58509456422103,2.4798092225280903e-103,3.453476647324396e-101
Glyma.04G229800.Wm82.a4.v1,16.343619298418226,8.240957249437855,0.3822791675601113,21.55743223476076,4.509426312579527e-103,6.241705932655807e-101
Glyma.15G173300.Wm82.a4.v1,2.439814512012472,2.31297378035581,0.10752435904810127,21.511160827483714,1.2240274581849274e-102,1.683965048533203e-100
Glyma.19G091200.Wm82.a4.v1,2.018127877332335,2.110120712811711,0.09822715942784392,21.482049619502348,2.2916846166095316e-102,3.133809686568456e-100
Glyma.16G202400.Wm82.a4.v1,2.352945913899254,-3.022000743466834,0.1407468390311168,-21.471180200350503,2.895707449908487e-102,3.9360813840073444e-100
Glyma.14G145900.Wm82.a4.v1,1.667855446587519,4.919639347444431,0.2296504509713593,21.42229343175982,8.28097534080058e-102,1.1189175014057925e-99
Glyma.15G160700.Wm82.a4.v1,5.545933338907319,-3.3684459711062584,0.15761734798721794,-21.371035702107008,2.485578312497461e-101,3.3386170232954064e-99
Glyma.08G068200.Wm82.a4.v1,2.0784518789431212,-2.782670233924,0.13021276891031996,-21.37017941643249,2.5315824808689224e-101,3.38040719504262e-99
Glyma.01G233300.Wm82.a4.v1,3.010538621720006,2.166883849035117,0.1014611036126554,21.356793607406004,3.371763840915973e-101,4.475967204022958e-99
Glyma.07G000500.Wm82.a4.v1,15.256692999924393,-1.028086105539189,0.04817456475123642,-21.340848865952708,4.7425789162021943e-101,6.259101244057547e-99
Glyma.09G044200.Wm82.a4.v1,6.96696936136517,3.957448190112795,0.18554462780612535,21.328821194693457,6.133409240949811e-101,8.04788380170871e-99
Glyma.03G103600.Wm82.a4.v1,3.4039642700481663,2.7181067157331325,0.12754987051667968,21.31014876551902,9.140447564812023e-101,1.1924606880530628e-98
Glyma.02G305400.Wm82.a4.v1,3.932686282208888,-3.0119190670832365,0.141404755217946,-21.29998430704109,1.1355915844561162e-100,1.473024512408791e-98
Glyma.01G211200.Wm82.a4.v1,2.9994418453707445,2.9209040278760674,0.13721398231674597,21.287218536762722,1.4911980472190227e-100,1.923306572265444e-98
Glyma.11G022200.Wm82.a4.v1,2.373432608796387,-2.751640969599471,0.12934615377487288,-21.27346572970933,1.999481185704951e-100,2.5643063794069147e-98
Glyma.11G255300.Wm82.a4.v1,7.711533463456627,-1.4308210405301036,0.06735328803944235,-21.243521766780106,3.7842725955661733e-100,4.826010557266974e-98
Glyma.U031414.Wm82.a4.v1,5.807392709341082,-2.2235398922360257,0.1054068426929136,-21.094834409507573,8.87155891104551e-99,1.1250524429091232e-96
Glyma.07G190100.Wm82.a4.v1,2.053285610284647,3.522882849626822,0.16702256378702116,21.09225705647188,9.368356584012062e-99,1.1814538580948546e-96
Glyma.09G072100.Wm82.a4.v1,4.809500762850961,3.6463753460124284,0.1731181110223348,21.062933996212518,1.740543120454456e-98,2.182891095818572e-96
