,conservation_score
Glyma.07G060700.Wm82.a4.v1,0.9862935968302108
Glyma.01G211200.Wm82.a4.v1,0.9862471261556524
Glyma.18G186800.Wm82.a4.v1,0.9861761972313261
Glyma.03G142800.Wm82.a4.v1,0.9861223890818374
Glyma.01G234600.Wm82.a4.v1,0.9861077141319767
Glyma.17G127000.Wm82.a4.v1,0.9860587976324414
Glyma.18G243000.Wm82.a4.v1,0.9860587976324414
Glyma.05G230700.Wm82.a4.v1,0.9860343393826738
Glyma.07G049000.Wm82.a4.v1,0.9859413980335567
Glyma.03G110100.Wm82.a4.v1,0.9859022648339285
Glyma.12G073000.Wm82.a4.v1,0.9858729149342073
Glyma.06G309000.Wm82.a4.v1,0.9858582399843467
Glyma.20G168100.Wm82.a4.v1,0.9857701902851832
Glyma.19G145800.Wm82.a4.v1,0.985750623685369
Glyma.16G094600.Wm82.a4.v1,0.9857432862104388
Glyma.13G262200.Wm82.a4.v1,0.9857212737856479
Glyma.11G067100.Wm82.a4.v1,0.9857212737856479
Glyma.04G014500.Wm82.a4.v1,0.9856430073863914
Glyma.05G112100.Wm82.a4.v1,0.985564740987135
Glyma.20G160500.Wm82.a4.v1,0.9855402827373673
Glyma.10G056600.Wm82.a4.v1,0.9855353910874138
Glyma.14G070400.Wm82.a4.v1,0.9855158244875997
Glyma.14G029700.Wm82.a4.v1,0.985398424888715
Glyma.18G138300.Wm82.a4.v1,0.985315266839505
Glyma.04G020000.Wm82.a4.v1,0.9852712419899232
Glyma.14G150500.Wm82.a4.v1,0.985232108790295
Glyma.12G181400.Wm82.a4.v1,0.9852027588905737
Glyma.13G071400.Wm82.a4.v1,0.9851660715159223
