GO,AUC,AVG_NODE_DEGREE,DEGREE_NULL_AUC,P_Value,n_genes,namespace,term_name,is_obsolete
GO:0006188,0.6929202289267292,7123.580804775141,0.5001177606632281,0.00341576825927064,18,biological_process,IMP biosynthetic process,False
GO:0009314,0.6928359633702451,6556.801416624652,0.31741376093204327,1.8580222667478322e-14,129,biological_process,response to radiation,False
GO:0097708,0.6927168736386661,7362.901716121003,0.6022059721744557,2.5713575009324968e-39,386,cellular_component,,False
GO:0098798,0.6924248716285687,7033.8030292894255,0.45431654917532477,3.0351782530061434e-12,106,cellular_component,,False
GO:0009112,0.6923823575700346,7602.727168882265,0.7064683663833806,2.08465177148223e-06,51,biological_process,,False
GO:0032509,0.6921740537127876,7233.432812237134,0.5305110856125483,3.4244232561224567e-06,49,biological_process,endosome transport via multivesicular body sorting pathway,False
GO:0030054,0.692163369755805,7347.307069351013,0.6009149299569397,3.509767303863559e-06,53,cellular_component,,False
GO:0048015,0.6921251500812206,7471.03255689818,0.6462497351507874,0.009144766869512683,12,biological_process,phosphatidylinositol-mediated signaling,False
GO:0034728,0.6919753934983651,6875.190829205847,0.4075518730968062,1.3828048669394809e-06,50,biological_process,nucleosome organization,False
GO:0000974,0.6917122040072861,7135.732380493208,0.47484826396120317,0.0018335288452008217,19,cellular_component,Prp19 complex,False
GO:0031410,0.6916319586450026,7362.901716121003,0.6022059721744557,7.527784741574986e-39,386,cellular_component,cytoplasmic vesicle,False
GO:0006766,0.6915927225061917,6801.194123146541,0.3727089377963343,1.2907785650020949e-05,40,biological_process,,False
GO:0006164,0.691398517601157,6872.20978939034,0.40856936450806186,7.233745911316554e-09,77,biological_process,purine nucleotide biosynthetic process,False
GO:0043244,0.6913735047565225,7012.347666879947,0.43903645097485167,0.004364439035329835,15,biological_process,,False
GO:0009205,0.6912807462915205,6762.8875556104695,0.37528028634846533,8.813678361261151e-13,113,biological_process,,False
GO:0042546,0.6911914246048476,7467.794947583218,0.659449874175941,6.300644936468841e-08,64,biological_process,cell wall biogenesis,False
GO:0032981,0.6910796297604748,7063.9156688403455,0.4538064171710749,0.0033156186221433804,18,biological_process,mitochondrial respiratory chain complex I assembly,False
GO:0010494,0.6908256232784801,7032.368470909275,0.4250888716246439,0.010412429968233232,12,cellular_component,cytoplasmic stress granule,False
GO:0032784,0.6905042140750105,7434.650502367641,0.6283232012312427,3.839452673348797e-06,46,biological_process,regulation of DNA-templated transcription elongation,False
GO:0042176,0.6902525752999988,7317.570033189547,0.5666267217993626,7.898686686459808e-06,43,biological_process,regulation of protein catabolic process,False
GO:0140013,0.6902470837390967,7466.138429387334,0.660182419392509,0.0008039891476366815,23,biological_process,,False
GO:0006913,0.6891561069793121,7443.707199515526,0.63484414565245,1.578936573650932e-16,154,biological_process,nucleocytoplasmic transport,False
GO:0098562,0.6888504411665656,7318.271780813511,0.580649723958571,0.00014806597979887546,31,cellular_component,,False
GO:0006301,0.688769342224196,7042.940090074724,0.4626337181756976,0.0065823933144719595,17,biological_process,DNA damage tolerance,False
GO:0055044,0.6885641823522777,7349.416217455384,0.6024124611135023,1.2020630657325468e-06,52,cellular_component,,False
GO:0034976,0.6881583726149106,7430.09475028938,0.6111509192912292,2.5526918832754822e-06,51,biological_process,response to endoplasmic reticulum stress,False
GO:0003333,0.6879779616923282,6993.5447500444425,0.4682393718610738,5.6835691974946785e-05,34,biological_process,amino acid transmembrane transport,False
GO:0005765,0.6877429966710634,7441.809784285366,0.6370273124869835,0.0016716892166873708,19,cellular_component,lysosomal membrane,False
GO:0031982,0.6874115331275915,7355.975738046305,0.6020861153098683,2.0369674295858363e-40,421,cellular_component,vesicle,False
GO:0017148,0.6869564900280296,6977.6155034299645,0.41268485791036336,0.0015828235878413634,25,biological_process,negative regulation of translation,False
GO:0071900,0.6867228179118294,7149.036599204332,0.516568402264714,0.0002378197976980299,29,biological_process,,False
GO:0072657,0.686589020467178,7228.935381680944,0.5415042062809327,2.5839106270439823e-05,38,biological_process,protein localization to membrane,False
GO:0048831,0.6865454918460073,6286.308583453057,0.275360783482826,0.009498552169534803,12,biological_process,,False
GO:0070161,0.6863745773746066,7349.416217455384,0.6024124611135023,1.5231752110085627e-06,52,cellular_component,,False
GO:0005793,0.686323508783742,7382.963740686399,0.6031758979797155,0.0007400367876532414,26,cellular_component,endoplasmic reticulum-Golgi intermediate compartment,False
GO:0099513,0.6861506522287506,7448.399579457861,0.6461003677931131,1.525868178385811e-11,111,cellular_component,,False
GO:0099081,0.6861506522287506,7448.399579457861,0.6461003677931131,1.5258681783857886e-11,111,cellular_component,,False
GO:0099512,0.6861506522287506,7448.399579457861,0.6461003677931131,1.5258681783857886e-11,111,cellular_component,,False
GO:0043162,0.6860730500436382,7159.872920866943,0.500065464219876,0.000379125413248219,27,biological_process,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway,False
GO:0046032,0.6860370660644971,6788.845128965217,0.38774877033673855,1.756665735653707e-08,75,biological_process,,False
GO:0046031,0.6860370660644971,6788.845128965217,0.38774877033673855,1.756665735653707e-08,75,biological_process,,False
GO:0007029,0.6859587605538234,7296.037927089352,0.5650642798046958,0.00014683821261530835,33,biological_process,endoplasmic reticulum organization,False
GO:0009415,0.6859027777777778,7355.527070279926,0.5824537750385208,0.02213341004098411,11,biological_process,,False
GO:0009414,0.6859027777777778,7355.527070279926,0.5824537750385208,0.022133410040984125,11,biological_process,response to water deprivation,False
GO:0098852,0.6856804691916336,7441.809784285366,0.6370273124869835,0.0024172585521468203,19,cellular_component,,False
GO:0099515,0.6856105221829604,7089.131996657462,0.5082685512367491,0.0017634955741703717,21,biological_process,,False
GO:0099518,0.6856105221829604,7089.131996657462,0.5082685512367491,0.0017634955741703717,21,biological_process,,False
GO:0051650,0.6856105221829604,7089.131996657462,0.5082685512367491,0.0017634955741703717,21,biological_process,,False
GO:0051648,0.6856105221829604,7089.131996657462,0.5082685512367491,0.0017634955741703717,21,biological_process,,False
GO:0030050,0.6856105221829604,7089.131996657462,0.5082685512367491,0.0017634955741703717,21,biological_process,vesicle transport along actin filament,False
GO:0030048,0.6856105221829604,7089.131996657462,0.5082685512367491,0.0017634955741703717,21,biological_process,,False
GO:0005791,0.6855666114990783,7181.61675840236,0.4964773476499953,0.00779947250993786,15,cellular_component,,False
GO:0009736,0.6855383643996209,7372.186473763927,0.5970498586884607,4.553151074114422e-05,37,biological_process,cytokinin-activated signaling pathway,False
GO:0071368,0.6855383643996209,7372.186473763927,0.5970498586884607,4.553151074114422e-05,37,biological_process,,False
GO:0009735,0.6855383643996209,7372.186473763927,0.5970498586884607,4.553151074114422e-05,37,biological_process,,False
GO:0016125,0.6855193650767202,7307.334050227675,0.586846540613271,2.674107528690633e-06,50,biological_process,sterol metabolic process,False
GO:0005802,0.685306359713791,7366.569340576262,0.6117353898358089,6.466483366675383e-13,122,cellular_component,trans-Golgi network,False
GO:0009706,0.6849297015262213,6845.988296291209,0.3773036129638953,0.0001320227349109441,34,cellular_component,chloroplast inner membrane,False
GO:0050685,0.6847753612218467,7395.083450080302,0.599156658424585,0.00432731594370435,16,biological_process,,False
GO:0048026,0.6847753612218467,7395.083450080302,0.599156658424585,0.00432731594370435,16,biological_process,"positive regulation of mRNA splicing, via spliceosome",False
GO:0051273,0.6847001468364816,7541.18619996878,0.7014388952167673,1.0460497420812175e-05,44,biological_process,,False
GO:0036260,0.6843149717514124,7343.879359780292,0.5806047765793528,0.01472951826325025,11,biological_process,,False
GO:0110156,0.6841935749782143,7374.144423021139,0.5886109737236707,0.004820332257663654,18,biological_process,,False
GO:0006006,0.684091653432783,6593.274697577983,0.3469430626303608,3.863053413607764e-07,57,biological_process,glucose metabolic process,False
GO:0098552,0.6833497635477834,7318.271780813511,0.580649723958571,0.00027318637390140324,31,cellular_component,,False
GO:0019364,0.6831379384412809,6791.422778579464,0.3874532591007687,3.2022218192720904e-08,77,biological_process,,False
GO:1901987,0.683051941374659,7302.825021166857,0.5670912951167728,3.901824822118583e-05,41,biological_process,,False
GO:0010256,0.6828972917412096,7394.366754544358,0.6140634600697137,1.4190933259333808e-10,99,biological_process,,False
GO:0005770,0.682888285262409,7378.167751931077,0.5993144961404999,6.262167265379116e-06,50,cellular_component,late endosome,False
GO:0016553,0.6828485519363778,6936.923368831398,0.416075900672806,0.0027687884364197843,18,biological_process,,False
GO:1902495,0.6825983054315916,7105.6691692967315,0.4888563565336251,2.483507102457029e-06,54,cellular_component,,False
GO:0045324,0.6824987972118515,7236.1982437439965,0.5315180710476829,1.4490695347625283e-06,55,biological_process,late endosome to vacuole transport,False
GO:0045333,0.6824509349520099,6872.903057679365,0.40163763887797227,1.1049220653866061e-20,217,biological_process,cellular respiration,False
GO:0019395,0.6823660819540717,7497.462971322819,0.660067216227918,0.00012654092790842847,33,biological_process,,False
GO:0051321,0.6823517817151094,7469.985531401557,0.6612135176651305,8.62550047758454e-05,35,biological_process,meiotic cell cycle,False
GO:0070588,0.6822656549988366,7164.753806197467,0.5195508477067947,2.345302046903405e-06,53,biological_process,calcium ion transmembrane transport,False
GO:0009144,0.6821781011917974,6780.175367630114,0.3808701039021578,5.300501607649222e-12,116,biological_process,,False
GO:0097306,0.6820849184485548,7039.094802880994,0.458041958041958,0.008298192945331314,14,biological_process,,False
GO:0010008,0.6820497453445635,7130.4764748631305,0.49260672892890056,2.645826073191996e-07,64,cellular_component,endosome membrane,False
GO:0097305,0.6819445426616065,7185.930218934954,0.5311788416660773,0.0002673885878524486,30,biological_process,,False
GO:0065003,0.6815306377183147,6926.779141689341,0.4120311236179464,2.1448030900262763e-39,439,biological_process,,False
GO:0009738,0.6814885451249088,7039.094802880994,0.458041958041958,0.001853365809545406,14,biological_process,abscisic acid-activated signaling pathway,False
GO:0016078,0.6814396258102997,7387.828341601864,0.6010953307181588,0.015200060522781457,13,biological_process,,False
GO:0008180,0.6814106892364382,7351.660034193596,0.5847936687394008,0.0032709417844817112,19,cellular_component,COP9 signalosome,False
GO:0061136,0.6812375100508895,7289.092985092761,0.5535181387454918,0.0002639233345623195,30,biological_process,regulation of proteasomal protein catabolic process,False
GO:0030029,0.6807618777113914,7390.016347830861,0.6247950462517671,2.6451731115926476e-09,88,biological_process,,False
GO:0016126,0.6805781961042142,7246.094904325493,0.548000984581867,0.0009520723534427779,27,biological_process,sterol biosynthetic process,False
GO:0016604,0.6803197015103967,7484.087411949381,0.6525691659680205,0.0001486333736691936,28,cellular_component,nuclear body,False
GO:0006879,0.6803054393735296,6637.874183837707,0.3092039474348744,0.0002539132929291419,28,biological_process,intracellular iron ion homeostasis,False
GO:0015718,0.6801270727341248,6781.44277272608,0.34720404034393504,0.0034417399883940954,19,biological_process,,False
GO:0007264,0.680013772389947,7288.1023447923035,0.5579932012843762,0.005280482618106055,18,biological_process,small GTPase-mediated signal transduction,False
GO:0071025,0.6797661799251792,7350.8871462984125,0.5864179209949827,0.0028916155598166697,20,biological_process,RNA surveillance,False
GO:0046903,0.6797608647010077,7342.424512892641,0.5974383393806784,4.397464833116065e-06,54,biological_process,,False
GO:0090533,0.6790198295275066,7237.452915347642,0.5465874939950173,7.512710225448857e-05,38,cellular_component,,False
GO:0000124,0.678995853359721,7152.914317806432,0.49115560964216787,0.0016101584276231023,23,cellular_component,SAGA complex,False
GO:0009737,0.678873881306524,7185.930218934954,0.5311788416660773,0.00024050555286408463,30,biological_process,response to abscisic acid,False
GO:0005874,0.6786294555172591,7459.047234284127,0.6496324371775372,1.8251563039485627e-10,103,cellular_component,microtubule,False
GO:0034440,0.6785199049717464,7328.63502907501,0.6022315725156918,3.5901717922369754e-06,51,biological_process,lipid oxidation,False
GO:0000160,0.6784379419842311,7306.00759260029,0.5707536389499649,6.928978759282411e-08,72,biological_process,phosphorelay signal transduction system,False
GO:0009220,0.6784268096304151,7431.5054440483955,0.6197025314734753,0.00093432847528226,26,biological_process,pyrimidine ribonucleotide biosynthetic process,False
GO:0009218,0.6784268096304151,7431.5054440483955,0.6197025314734753,0.00093432847528226,26,biological_process,,False
GO:0006839,0.6783447914017815,6932.627291491229,0.4248316748056142,6.407096236110384e-06,53,biological_process,,False
GO:0071669,0.6777878564090499,7340.686840770344,0.6001732526273925,3.286476613829564e-06,52,biological_process,,False
GO:0034497,0.6777675732956553,7307.047779497283,0.5706729070999647,0.0747687118778359,16,biological_process,protein localization to phagophore assembly site,False
